@relation citibike_discretized-8bins-eqwidth-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dayinyear numeric
@attribute hour numeric
@attribute TemperatureF numeric
@attribute 'Dew PointF' numeric
@attribute Humidity numeric
@attribute 'Sea Level PressureIn' numeric
@attribute VisibilityMPH numeric
@attribute 'Wind SpeedMPH' numeric
@attribute 'Gust SpeedMPH' numeric
@attribute PrecipitationIn numeric
@attribute Events=Fog-Rain numeric
@attribute Events=Rain numeric
@attribute Events=Snow numeric
@attribute Events=Fog-Snow numeric
@attribute Events=Fog numeric
@attribute 'Conditions=Mostly Cloudy' numeric
@attribute Conditions=Overcast numeric
@attribute 'Conditions=Light Rain' numeric
@attribute 'Conditions=Heavy Rain' numeric
@attribute 'Conditions=Scattered Clouds' numeric
@attribute Conditions=Clear numeric
@attribute 'Conditions=Partly Cloudy' numeric
@attribute Conditions=Rain numeric
@attribute Conditions=Haze numeric
@attribute Conditions=Unknown numeric
@attribute 'Conditions=Light Snow' numeric
@attribute Conditions=Snow numeric
@attribute 'Conditions=Heavy Snow' numeric
@attribute 'Conditions=Light Freezing Rain' numeric
@attribute Conditions=Fog numeric
@attribute numtrips {'\'(-inf-550.375]\'','\'(550.375-1099.75]\'','\'(1099.75-1649.125]\'','\'(1649.125-2198.5]\'','\'(2198.5-2747.875]\'','\'(2747.875-3297.25]\'','\'(3297.25-3846.625]\'','\'(3846.625-inf)\''}

@data
0.826923,0.043478,0.483351,0.556522,0.528736,0.608187,1,0.474886,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.826923,0.173913,0.452202,0.556522,0.609195,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,0,0.516649,0.577174,0.505747,0.649123,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,0.130435,0.495166,0.581522,0.563218,0.695906,1,0.420091,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,0.913043,0.431794,0.577174,0.724138,0.795322,1,0.420091,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0,0.419979,0.577174,0.770115,0.80117,1,0.525114,0.3,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.130435,0.398496,0.586957,0.873563,0.783626,0.387755,0.684932,0.252174,0.067797,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.26087,0.410311,0.598913,0.873563,0.766082,0.183673,0.630137,0.2,0.067797,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.391304,0.431794,0.620652,0.873563,0.766082,0.234694,0.369863,?,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.521739,0.441461,0.642391,0.91954,0.748538,0.132653,0.26484,?,0.067797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.652174,0.461869,0.654348,0.885057,0.695906,0.132653,0.315068,?,0.033898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.782609,0.452202,0.654348,0.91954,0.666667,0.061224,0.369863,0.052174,0.135593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.913043,0.495166,0.684783,0.873563,0.619883,0.163265,0.26484,?,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.835165,0,0.506982,0.706522,0.908046,0.555556,0.132653,0.210046,?,0.237288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.835165,0.130435,0.548872,0.752174,0.91954,0.48538,0.489796,0.315068,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.835165,0.26087,0.580021,0.782609,0.91954,0.444444,0.061224,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.837912,0.043478,0.625134,0.684783,0.517241,0.397661,1,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.837912,0.173913,0.558539,0.696739,0.712644,0.415205,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0,0.591837,0.534783,0.287356,0.467836,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.130435,0.570354,0.556522,0.356322,0.473684,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.26087,0.548872,0.577174,0.436782,0.48538,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.956522,0.580021,0.696739,0.655172,0.426901,0.897959,0,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.043478,0.548872,0.696739,0.735632,0.421053,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.173913,0.548872,0.654348,0.62069,0.415205,1,0.210046,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.304348,0.570354,0.598913,0.436782,0.426901,1,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,1,0.548872,0.468478,0.241379,0.432749,1,0.420091,0.152174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.846154,0.086957,0.516649,0.522826,0.390805,0.450292,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.846154,0.217391,0.495166,0.556522,0.505747,0.473684,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.848901,0.043478,0.548872,0.446739,0.206897,0.491228,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.848901,1,0.580021,0.458696,0.195402,0.596491,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.851648,0.086957,0.528464,0.468478,0.275862,0.625731,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.851648,0.217391,0.495166,0.501087,0.37931,0.654971,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.043478,0.580021,0.608696,0.436782,0.666667,1,0.315068,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.173913,0.528464,0.730435,0.91954,0.672515,0.285714,0.210046,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.304348,0.538131,0.740217,0.91954,0.678363,0.183673,0.210046,?,0.033898,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,1,0.548872,0.740217,0.873563,0.672515,0.234694,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.086957,0.558539,0.752174,0.885057,0.649123,0.591837,0,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.217391,0.558539,0.752174,0.885057,0.637427,0.102041,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.956522,0.625134,0.828261,0.91954,0.590643,0.285714,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0.043478,0.613319,0.816304,0.91954,0.549708,0.061224,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0.173913,0.580021,0.782609,0.91954,0.520468,0.102041,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0.304348,0.603652,0.804348,0.91954,0.526316,0.285714,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0,0.645542,0.828261,0.850575,0.48538,0.591837,0.26484,?,0.084746,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0.130435,0.634801,0.794565,0.781609,0.502924,1,0.159817,?,0.033898,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0.26087,0.613319,0.632609,0.425287,0.555556,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,1,0.721805,0.654348,0.287356,0.602339,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.865385,0.086957,0.688507,0.675,0.367816,0.596491,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.865385,0.217391,0.655209,0.675,0.425287,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.868132,0.043478,0.731472,0.828261,0.609195,0.578947,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.868132,0.173913,0.700322,0.838043,0.712644,0.584795,0.795918,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.870879,0,0.528464,0.632609,0.609195,0.725146,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.870879,0.130435,0.516649,0.642391,0.666667,0.71345,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.870879,1,0.603652,0.772826,0.804598,0.701754,0.795918,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.873626,0.086957,0.580021,0.772826,0.885057,0.701754,0.387755,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.873626,0.217391,0.603652,0.794565,0.885057,0.684211,0.132653,0,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.876374,0,0.667025,0.85,0.850575,0.602339,0.693878,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.876374,0.130435,0.655209,0.85,0.885057,0.567251,0.489796,0.369863,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.876374,0.608696,0.676692,0.870652,0.885057,0.48538,0.285714,?,?,0.067797,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.876374,0.956522,0.645542,0.838043,0.885057,0.473684,0.163265,?,?,0.033898,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.879121,0.043478,0.580021,0.752174,0.816092,0.461988,1,0.26484,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.879121,0.173913,0.548872,0.696739,0.735632,0.502924,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.879121,0.304348,0.548872,0.675,0.678161,0.549708,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.881868,0.086957,0.558539,0.620652,0.505747,0.625731,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.881868,0.217391,0.528464,0.608696,0.551724,0.649123,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.881868,0.347826,0.558539,0.566304,0.390805,0.672515,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.884615,0,0.548872,0.501087,0.287356,0.654971,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.884615,0.130435,0.495166,0.501087,0.37931,0.654971,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.884615,1,0.591837,0.586957,0.37931,0.625731,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.887363,0.086957,0.570354,0.620652,0.482759,0.619883,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.887363,0.217391,0.548872,0.608696,0.505747,0.631579,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.89011,0.086957,0.676692,0.66413,0.367816,0.54386,1,0.315068,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.89011,0.217391,0.645542,0.684783,0.471264,0.538012,1,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.892857,0.043478,0.667025,0.782609,0.655172,0.48538,0.897959,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.892857,0.173913,0.625134,0.828261,0.91954,0.473684,0.102041,0,?,0.169492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.892857,1,0.603652,0.794565,0.885057,0.48538,0.234694,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.895604,0.086957,0.591837,0.782609,0.885057,0.48538,0.234694,0.315068,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.895604,0.217391,0.591837,0.777174,0.862069,0.479532,0.591837,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.895604,0.956522,0.558539,0.761957,0.91954,0.54386,0.234694,0.159817,?,0.169492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.898352,0.043478,0.570354,0.772826,0.91954,0.526316,0.163265,?,?,0.067797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.898352,0.173913,0.570354,0.752174,0.850575,0.532164,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.898352,0.304348,0.580021,0.752174,0.816092,0.561404,0.591837,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.898352,0.782609,0.603652,0.804348,0.91954,0.584795,0.234694,0,?,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.898352,1,0.591837,0.794565,0.91954,0.619883,0.285714,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.901099,0.086957,0.580021,0.782609,0.91954,0.608187,0.387755,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.901099,0.217391,0.548872,0.752174,0.91954,0.596491,0.693878,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.901099,0.347826,0.625134,0.752174,0.678161,0.614035,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.903846,0.086957,0.676692,0.675,0.390805,0.578947,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.903846,0.217391,0.676692,0.66413,0.367816,0.578947,1,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.903846,1,0.785177,0.740217,0.333333,0.497076,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.906593,0.086957,0.75188,0.740217,0.37931,0.491228,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.906593,0.217391,0.721805,0.752174,0.45977,0.491228,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.909341,0.043478,0.625134,0.761957,0.712644,0.45614,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.909341,0.173913,0.603652,0.772826,0.804598,0.461988,0.693878,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.912088,0,0.538131,0.654348,0.643678,0.660819,1,0.315068,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.912088,0.130435,0.528464,0.642391,0.643678,0.666667,1,0.369863,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.914835,0,0.570354,0.586957,0.413793,0.643275,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.914835,0.130435,0.570354,0.608696,0.45977,0.625731,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.917582,0,0.613319,0.706522,0.586207,0.602339,1,0.369863,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.917582,0.130435,0.580021,0.696739,0.655172,0.602339,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.917582,0.26087,0.603652,0.684783,0.563218,0.631579,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.92033,0.043478,0.570354,0.632609,0.505747,0.74269,1,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.92033,0.173913,0.558539,0.66413,0.62069,0.754386,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.92033,0.304348,0.603652,0.632609,0.436782,0.766082,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.923077,0.043478,0.634801,0.608696,0.344828,0.71345,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.923077,0.173913,0.603652,0.632609,0.436782,0.701754,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.925824,0,0.721805,0.752174,0.45977,0.573099,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.925824,0.130435,0.700322,0.761957,0.517241,0.549708,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.925824,1,0.688507,0.880435,0.885057,0.48538,0.489796,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.928571,0.086957,0.655209,0.85,0.885057,0.450292,0.387755,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.928571,0.217391,0.645542,0.838043,0.885057,0.467836,0.489796,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.931319,0.086957,0.667025,0.859783,0.885057,0.391813,0.387755,0,?,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.931319,0.217391,0.655209,0.859783,0.91954,0.385965,0.234694,0.210046,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.931319,0.391304,0.625134,0.828261,0.91954,0.368421,0.183673,0.315068,?,0.186441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.934066,0.043478,0.645542,0.675,0.448276,0.438596,1,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.934066,0.173913,0.634801,0.684783,0.494253,0.444444,1,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.936813,0.086957,0.645542,0.718478,0.54023,0.532164,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.936813,0.217391,0.613319,0.730435,0.655172,0.538012,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.93956,0.086957,0.709989,0.761957,0.505747,0.520468,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.93956,0.217391,0.676692,0.772826,0.609195,0.520468,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.93956,1,0.742213,0.740217,0.402299,0.508772,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.942308,0.086957,0.721805,0.740217,0.436782,0.502924,1,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.942308,0.217391,0.645542,0.85,0.91954,0.54386,0.234694,0,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.942308,0.347826,0.634801,0.838043,0.91954,0.54386,0.030612,0,?,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.942308,0.478261,0.645542,0.85,0.91954,0.54386,0.163265,0.210046,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.945055,0.043478,0.667025,0.859783,0.885057,0.51462,0.591837,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.945055,0.173913,0.655209,0.859783,0.91954,0.526316,0.163265,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.947802,0.043478,0.709989,0.892391,0.850575,0.567251,0.693878,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.947802,0.173913,0.655209,0.816304,0.781609,0.584795,0.897959,0.525114,0.2,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.950549,0,0.634801,0.782609,0.747126,0.625731,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.950549,0.130435,0.603652,0.794565,0.885057,0.584795,0.795918,0.420091,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.950549,1,0.700322,0.892391,0.885057,0.538012,0.234694,0.315068,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.953297,0.086957,0.676692,0.880435,0.91954,0.508772,0.234694,0.159817,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.953297,0.217391,0.667025,0.870652,0.91954,0.479532,0.132653,0.210046,?,0.033898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.953297,0.434783,0.655209,0.859783,0.91954,0.473684,0.387755,0.210046,?,0.033898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.953297,0.869565,0.700322,0.902174,0.91954,0.444444,0.489796,0,?,0.067797,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.956044,0,0.688507,0.892391,0.91954,0.461988,0.234694,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.956044,0.130435,0.700322,0.892391,0.885057,0.444444,0.183673,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
